path	sha256	width	height	viewport	case_id	state	flows	locale	status	approval_reason
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-RECEIPT-EN-FL-004-en-390x844-mobile-chromium-darwin.png	f0e58686eb7ef133ae9708a7e3cb277485a673c2af6abc8e9252f8688312ce45	390	844	390x844	B-PX-CHECKOUT-RECEIPT-EN	CHECKOUT-RECEIPT	FL-004	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CHECKOUT-RECEIPT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CHECKOUT-STAMP-KO-FL-004-ko-390x844-mobile-chromium-darwin.png	12d144c06f40072123a6ba154f6abae4277862359d61631c4f336e342cd2b141	390	844	390x844	B-PX-CHECKOUT-STAMP-KO	CHECKOUT-STAMP	FL-004	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CHECKOUT-STAMP; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-FALLBACK-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	12996645e45e3d6e126dde669b0c149b43fe3a9d6a6ddba9cb353996dd991127	390	844	390x844	B-PX-CITY-FALLBACK-KO	CITY-FALLBACK	FL-001	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CITY-FALLBACK; MAP-LEGEND: 12px count legibility; MAP-PLACEHOLDER: explicit search placeholder contrast; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIST-EN-FL-001-en-390x844-mobile-chromium-darwin.png	1d4c29776d88939ce7515439911b1dd4d30446c1655ef69d63f2ac3f3ae18ff1	390	844	390x844	B-PX-CITY-LIST-EN	CITY-LIST	FL-001	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CITY-LIST; MAP-LEGEND: 12px count legibility; MAP-PLACEHOLDER: explicit search placeholder contrast; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIVE-EN-FL-001-FL-014-en-390x844-mobile-chromium-darwin.png	34d73262d89c0c0b01b013d5c39d6e60523a5e30583da48e28180961e52c508b	390	844	390x844	B-PX-CITY-LIVE-EN	CITY-LIVE	FL-001,FL-014	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CITY-LIVE; MAP-LEGEND: 12px count legibility; MAP-PLACEHOLDER: explicit search placeholder contrast
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-CITY-LIVE-KO-FL-001-FL-014-ko-390x844-mobile-chromium-darwin.png	90fb0b3b7efc10969d6368dede69f9964127b220c203425510ee4f9658879a2e	390	844	390x844	B-PX-CITY-LIVE-KO	CITY-LIVE	FL-001,FL-014	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for CITY-LIVE; MAP-LEGEND: 12px count legibility; MAP-PLACEHOLDER: explicit search placeholder contrast
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-FEEDBACK-KO-FL-003-FL-015-ko-390x844-mobile-chromium-darwin.png	fb8cf614b0629f9f75502efc2777b10eff27964f1bba027a87edaa2cb842ce71	390	844	390x844	B-PX-FEEDBACK-KO	FEEDBACK	FL-003,FL-015	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for FEEDBACK; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-ACCOUNT-FAIL-KO-FL-010-ko-390x844-mobile-chromium-darwin.png	1fd2e838cc1c8c63d608ddaabc6a7297f4e93105915304f2fe88a5dc666c838d	390	844	390x844	B-PX-GATE-ACCOUNT-FAIL-KO	GATE-ACCOUNT-FAIL	FL-010	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-ACCOUNT-FAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-AGE-FAIL-KO-FL-002-FL-013-ko-390x844-mobile-chromium-darwin.png	3d917dc8621cd4d9fbe5a9a46e6ce43e504773b7523962de7da3b38824337833	390	844	390x844	B-PX-GATE-AGE-FAIL-KO	GATE-AGE-FAIL	FL-002,FL-013	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-AGE-FAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PAYMENT-EN-FL-017-en-390x844-mobile-chromium-darwin.png	b524c25f6325178bd26008f33af3294c9795e3c14cb689de1da093bdd81c4213	390	844	390x844	B-PX-GATE-PAYMENT-EN	GATE-PAYMENT	FL-017	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-PAYMENT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PAYMENT-FAIL-KO-FL-017-ko-390x844-mobile-chromium-darwin.png	fca7e706345e5ec4c5408f283c43b6228d3aa8e9546bba9b307076b5382c37db	390	844	390x844	B-PX-GATE-PAYMENT-FAIL-KO	GATE-PAYMENT-FAIL	FL-017	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-PAYMENT-FAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PERSON-CX-KO-FL-005-ko-390x844-mobile-chromium-darwin.png	a0ff11966b89789a27d0b4ae7b70e485c85ca5ba138974ee8346060ec8e00b02	390	844	390x844	B-PX-GATE-PERSON-CX-KO	GATE-PERSON-CX	FL-005	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-PERSON-CX; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-PERSON-PASSPORT-EN-FL-006-FL-012-en-390x844-mobile-chromium-darwin.png	69be14eab345afaf0dfd671d55b71def783ab3f4273ee671d3328a76b8a806ed	390	844	390x844	B-PX-GATE-PERSON-PASSPORT-EN	GATE-PERSON-PASSPORT	FL-006,FL-012	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-PERSON-PASSPORT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-GATE-RESIDENCE-UNSUPPORTED-EN-FL-006-en-390x844-mobile-chromium-darwin.png	d4d63ffee617eb5b88b8d3658582a55ad8389ca0dd5d295c8f458341efc7b9b5	390	844	390x844	B-PX-GATE-RESIDENCE-UNSUPPORTED-EN	GATE-PERSON-RESIDENCE-UNSUPPORTED	FL-006	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for GATE-PERSON-RESIDENCE-UNSUPPORTED; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-BRIDGE-FAIL-EN-FL-018-en-390x844-mobile-chromium-darwin.png	e6d4a2f790023242dec84825985217597e2d562de317f521c59326a94a554815	390	844	390x844	B-PX-LABS-BRIDGE-FAIL-EN	LABS-BRIDGE-FAIL	FL-018	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LABS-BRIDGE-FAIL; LABS-STABILIZE: technical-state density and scroll closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-BRIDGE-SUCCESS-EN-FL-018-en-390x844-mobile-chromium-darwin.png	c5c0c593a8fe3cd9a4cdae37f3d353e0194cb2956706d8bba875e9191d84ff5a	390	844	390x844	B-PX-LABS-BRIDGE-SUCCESS-EN	LABS-BRIDGE-SUCCESS	FL-018	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LABS-BRIDGE-SUCCESS; LABS-STABILIZE: technical-state density and scroll closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-EN-FL-004-FL-016-FL-018-en-390x844-mobile-chromium-darwin.png	1782c746234b36aafe30dc9b22d390f199076c1d93866884b95636640ea0eea3	390	844	390x844	B-PX-LABS-EN	LABS	FL-004,FL-016,FL-018	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LABS; LABS-STABILIZE: technical-state density and scroll closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LABS-TRAIT-FAIL-KO-FL-016-ko-390x844-mobile-chromium-darwin.png	0c0172fab893685050c9dbf9e7ef7aaeb4609f57e4f0e74778ae4444da669bae	390	844	390x844	B-PX-LABS-TRAIT-FAIL-KO	LABS-TRAIT-FAIL	FL-016	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LABS-TRAIT-FAIL; LABS-STABILIZE: technical-state density and scroll closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-EMPTY-EN-FL-012-en-390x844-mobile-chromium-darwin.png	d30280da3a81e2b50142c2e576b09cab2965abb62cc770f34a8e48d77ef2606e	390	844	390x844	B-PX-LOCAL-SIGNAL-EMPTY-EN	LOCAL-SIGNAL-EMPTY	FL-012	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LOCAL-SIGNAL-EMPTY; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-FAIL-KO-FL-012-ko-390x844-mobile-chromium-darwin.png	20b2a0f72db79f7063ce2dc8f7aacc3e5b20884edd6a5c39ec53d68e031d2f46	390	844	390x844	B-PX-LOCAL-SIGNAL-FAIL-KO	LOCAL-SIGNAL-FAIL	FL-012	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LOCAL-SIGNAL-FAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-LOCAL-SIGNAL-SUCCESS-EN-FL-012-FL-015-en-390x844-mobile-chromium-darwin.png	ea16fc3d14e02aa901595600cb66e6a8c0314d5542e88366432b84458c2057a4	390	844	390x844	B-PX-LOCAL-SIGNAL-SUCCESS-EN	LOCAL-SIGNAL-SUCCESS	FL-012,FL-015	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for LOCAL-SIGNAL-SUCCESS; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-MY-EN-FL-004-FL-011-FL-015-en-390x844-mobile-chromium-darwin.png	3ea7281e36cae7607ea42151c382d3eec1a2ceac40aa69c444c7eb4585899459	390	844	390x844	B-PX-MY-EN	MY	FL-004,FL-011,FL-015	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for MY
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-NATION-EN-FL-001-en-390x844-mobile-chromium-darwin.png	3d333448b30cb400935162c3f290808b07a29b78e7a9a6d3449a03751e4028d2	390	844	390x844	B-PX-NATION-EN	NATION	FL-001	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for NATION; MAP-CONTRAST: nation eyebrow contrast closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-NATION-KO-FL-001-ko-390x844-mobile-chromium-darwin.png	e308dd47b0596b13f4e2c2b55d7e18cb4b6c58b1b80b4c478d8e53c0abede955	390	844	390x844	B-PX-NATION-KO	NATION	FL-001	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for NATION; MAP-CONTRAST: nation eyebrow contrast closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-PERSONAS-KO-FL-007-FL-008-FL-009-ko-390x844-mobile-chromium-darwin.png	2101ac53573c6e7d3a50077b6698c931159900c7cd43dd9821ecc80dcfa9d888	390	844	390x844	B-PX-ONBOARDING-PERSONAS-KO	ONBOARDING-PERSONAS	FL-007,FL-008,FL-009	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for ONBOARDING-PERSONAS
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-PREFERENCES-EN-FL-007-FL-008-FL-009-en-390x844-mobile-chromium-darwin.png	41e1080583cfc9463ffd7e45b9e9d6705fa7f44fe241cf38c1dee63428cb3d04	390	844	390x844	B-PX-ONBOARDING-PREFERENCES-EN	ONBOARDING-PREFERENCES	FL-007,FL-008,FL-009	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for ONBOARDING-PREFERENCES
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-ONBOARDING-VALUE-EN-FL-007-FL-008-FL-009-en-390x844-mobile-chromium-darwin.png	3fef9f67a3e9845d512072c4df023593fab793ae091922db8341cdb444aed710	390	844	390x844	B-PX-ONBOARDING-VALUE-EN	ONBOARDING-VALUE	FL-007,FL-008,FL-009	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for ONBOARDING-VALUE
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PLACE-DETAIL-EN-FL-001-FL-010-FL-011-FL-012-FL-016-en-390x844-mobile-chromium-darwin.png	5a70c293fc7172493ad08e1217be674815551127a256a33388fca7f088a690f6	390	844	390x844	B-PX-PLACE-DETAIL-EN	PLACE-DETAIL	FL-001,FL-010,FL-011,FL-012,FL-016	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for PLACE-DETAIL; VENUE-META: secondary venue metadata contrast; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PLACE-PEEK-EN-FL-001-en-390x844-mobile-chromium-darwin.png	31710e5cecbc2a67a0ebedb2cb29c06efc5312910c39444469492032437b00ef	390	844	390x844	B-PX-PLACE-PEEK-EN	PLACE-PEEK	FL-001	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for PLACE-PEEK; VENUE-META: secondary venue metadata contrast; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-PROFILE-KO-FL-015-ko-390x844-mobile-chromium-darwin.png	4fb5e42913068f52bb5c6e76f6a379c8a37e9da01484dfe80296691e5d41fe12	390	844	390x844	B-PX-PROFILE-KO	PROFILE	FL-015	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for PROFILE
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-REPORT-EN-FL-003-en-390x844-mobile-chromium-darwin.png	43874ecb68b4d8f3a33b3d6d026c253aeff84f8f1c64cd76b438703479643301	390	844	390x844	B-PX-REPORT-EN	REPORT	FL-003	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for REPORT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-SAVE-FAILURE-EN-FL-011-en-390x844-mobile-chromium-darwin.png	1bfd288dfcf17660b8db3a6d645be3e3cff5906790fc75be929920e9ebe12e0f	390	844	390x844	B-PX-SAVE-FAILURE-EN	SAVE-FAILURE	FL-011	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for SAVE-FAILURE; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-SAVE-RECOVERED-KO-FL-011-ko-390x844-mobile-chromium-darwin.png	607c26b3ae16b98f4371729501460d288c22c2e322f81652218ffaa9f758c6ac	390	844	390x844	B-PX-SAVE-RECOVERED-KO	SAVE-RECOVERED	FL-011	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for SAVE-RECOVERED; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-TABLE-DETAIL-KO-FL-003-ko-390x844-mobile-chromium-darwin.png	0b4c7630c2f2d0e60a182096d1a52e6a2dea72d1b6d86e26fd8a03d2d1b06eeb	390	844	390x844	B-PX-TABLE-DETAIL-KO	TABLE-DETAIL	FL-003	ko	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for TABLE-DETAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-TABLE-JOIN-FAIL-EN-FL-003-en-390x844-mobile-chromium-darwin.png	264ad92a26c5dc6497a6a8a651f73603263b2b5cd77eb0c3edbbc2f640f5fb2b	390	844	390x844	B-PX-TABLE-JOIN-FAIL-EN	TABLE-JOIN-FAIL	FL-003	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for TABLE-JOIN-FAIL; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-TABLES-LIST-EN-FL-003-en-390x844-mobile-chromium-darwin.png	1698837fc1477f0b693cceab03464f1d1ac69b322c2203b19f5118e32706858d	390	844	390x844	B-PX-TABLES-LIST-EN	TABLES-LIST	FL-003	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for TABLES-LIST
k-tour-id-app/tests/visual/ondo-b-flow-pixels-mobile.spec.ts-snapshots/B-PX-TRUST-FOUR-AXES-EN-FL-003-FL-012-FL-015-en-390x844-mobile-chromium-darwin.png	f1b448d717002c67bd6d5a9da9938e2344bc130100691f6b340e4dca5a395291	390	844	390x844	B-PX-TRUST-FOUR-AXES-EN	TRUST-FOUR-AXES	FL-003,FL-012,FL-015	en	FROZEN	MOBILE-INTEGRATION: canonical-mobile closeout for TRUST-FOUR-AXES; TRUST-STABILIZE: four-axis hierarchy and scroll closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-360x800-desktop-chromium-darwin.png	bf75fa28e5fc2b1172269bceade17fed49d23a02f8ec1ab0e4a8a334bdfc7a52	360	800	360x800	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	RSP-EXPANSION: 360x800 responsive evidence for AFTER19-PROMPT; AFTER19-PROMPT: active modal isolation, focus entry, and reachable exit closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-430x932-desktop-chromium-darwin.png	b6b971453a7436886a0813ab9c7a4361c376b0ff385d2ee37f831726a2525563	430	932	430x932	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	RSP-EXPANSION: 430x932 responsive evidence for AFTER19-PROMPT; AFTER19-PROMPT: active modal isolation, focus entry, and reachable exit closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-768x1024-desktop-chromium-darwin.png	d30733d41689c24007ea89c2d42fb71f866c92e9674ca46c0a21838314a7203d	768	1024	768x1024	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	RSP-EXPANSION: 768x1024 responsive evidence for AFTER19-PROMPT; AFTER19-PROMPT: active modal isolation, focus entry, and reachable exit closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-PROMPT-EN-FL-013-en-801x1000-desktop-chromium-darwin.png	69e430cbe73d897078a34f96c531dad98a9adf7dc45b4bb6705cef56cb28bd26	801	1000	801x1000	B-PX-AFTER19-PROMPT-EN	AFTER19-PROMPT	FL-013	en	FROZEN	RSP-EXPANSION: 801x1000 responsive evidence for AFTER19-PROMPT; AFTER19-PROMPT: active modal isolation, focus entry, and reachable exit closeout
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-360x800-desktop-chromium-darwin.png	0cc8acf41cf9575822a059d309509e5ba7209cae6142a04238c9f5ba1255dee7	360	800	360x800	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	RSP-EXPANSION: 360x800 responsive coverage for AFTER19-VENUE-LOCKED; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-430x932-desktop-chromium-darwin.png	827bc6ec640002c400e755ce80b59ee426a9060a57169c41613042fbf8e0a46d	430	932	430x932	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	RSP-EXPANSION: 430x932 responsive coverage for AFTER19-VENUE-LOCKED; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-768x1024-desktop-chromium-darwin.png	c60a641eb304addfe82b4ae6c3babf04757d26ea6408d1add20f9d3a9dc5869b	768	1024	768x1024	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	RSP-EXPANSION: 768x1024 responsive coverage for AFTER19-VENUE-LOCKED; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-LOCKED-EN-FL-002-en-801x1000-desktop-chromium-darwin.png	ce6ecf69dce87d7f443b169ae0a496451ea8277db49a11e73820cf1037b73c09	801	1000	801x1000	B-PX-AFTER19-VENUE-LOCKED-EN	AFTER19-VENUE-LOCKED	FL-002	en	FROZEN	RSP-EXPANSION: 801x1000 responsive coverage for AFTER19-VENUE-LOCKED; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-360x800-desktop-chromium-darwin.png	8efb7d7a6a958c5cb8f32447dab0a5ab431f882b10aff39f0489adc8a5187388	360	800	360x800	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	RSP-EXPANSION: 360x800 responsive coverage for AFTER19-VENUE-RETURN; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-430x932-desktop-chromium-darwin.png	4c7808ac6410756077e20b218e7e116ec9910ee57c123ba2a4c44ce32832fc8f	430	932	430x932	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	RSP-EXPANSION: 430x932 responsive coverage for AFTER19-VENUE-RETURN; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-768x1024-desktop-chromium-darwin.png	47132dd7e7ffe7d19e19e995ff46418d9d4ac58508739d9118c6c00cadec2b3f	768	1024	768x1024	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	RSP-EXPANSION: 768x1024 responsive coverage for AFTER19-VENUE-RETURN; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-AFTER19-VENUE-RETURN-EN-FL-002-FL-013-FL-014-en-801x1000-desktop-chromium-darwin.png	d7970c4e24d20e8045430440e7e2da8b9174d6798727d2a572625c31ac9461d8	801	1000	801x1000	B-PX-AFTER19-VENUE-RETURN-EN	AFTER19-VENUE-RETURN	FL-002,FL-013,FL-014	en	FROZEN	RSP-EXPANSION: 801x1000 responsive coverage for AFTER19-VENUE-RETURN; AFTER19-ORDER: unlock CTA precedes supporting disclosure; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-360x800-desktop-chromium-darwin.png	d00c15913d1ccde59155bacb570de56e19872ffa3fcae0c13686fd813aa68057	360	800	360x800	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	RSP-EXPANSION: 360x800 responsive coverage for CHAT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-430x932-desktop-chromium-darwin.png	ac4dc64d24415b0289557b27bb204b91d856b973dcf4173c01ad6296b2c54e20	430	932	430x932	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	RSP-EXPANSION: 430x932 responsive coverage for CHAT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-768x1024-desktop-chromium-darwin.png	7df8d0d55bed2ec46341b6d5c3165a8fe309e81677941ca542947fd237f1047d	768	1024	768x1024	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	RSP-EXPANSION: 768x1024 responsive coverage for CHAT; SHEET-MODAL: one exposed modal, inert background, reachable exit
k-tour-id-app/tests/visual/ondo-b-flow-pixels-responsive.spec.ts-snapshots/B-PX-CHAT-EN-FL-003-en-801x1000-desktop-chromium-darwin.png	61d2aa985c015ea00c8ae5a9fc03c636cb20c1b3f6bce9f9fe45e41ebc7964cd	801	1000	801x1000	B-PX-CHAT-EN	CHAT	FL-003	en	FROZEN	RSP-EXPANSION: 801x1000 responsive coverage for CHAT; SHEET-MODAL: one exposed modal, inert background, reachable exit
